,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Germany,Spain,Exited,Tahmin,date0,date,Year1,Month1,Day1
1264,601,0,34,5,0.0,2,1,0,27022.57,0,0,0,0,2018-10-25,2022-11-24,2022,11,24
1265,559,0,27,1,0.0,1,0,1,1050.33,0,1,0,0,2011-03-11,2022-11-24,2022,11,24
1266,573,0,44,4,0.0,1,1,1,94862.93,0,1,0,0,2011-04-07,2022-11-25,2022,11,25
1267,774,0,36,9,114997.42,1,1,0,75304.09,0,0,0,0,2014-07-07,2022-11-25,2022,11,25
1268,716,1,41,9,0.0,1,1,1,113267.48,0,0,0,0,2012-11-15,2022-11-25,2022,11,25
1269,686,1,26,1,57422.62,1,1,1,79189.4,1,0,0,0,2018-12-05,2022-11-25,2022,11,25
1270,672,0,50,1,0.0,1,1,0,12106.82,0,0,1,0,2015-08-19,2022-11-25,2022,11,25
1271,730,0,33,9,0.0,2,0,0,176576.62,0,1,0,0,2010-12-20,2022-11-25,2022,11,25
1272,528,0,36,1,156948.41,1,1,1,149912.28,0,0,1,0,2018-03-15,2022-11-25,2022,11,25
1273,468,1,22,2,0.0,2,1,0,28123.99,0,0,0,0,2016-06-09,2022-11-25,2022,11,25
1274,693,1,43,6,128760.32,1,1,0,36342.79,0,0,0,0,2010-12-13,2022-11-25,2022,11,25
1275,663,1,46,3,0.0,2,0,1,176276.1,0,0,0,0,2013-08-06,2022-11-28,2022,11,28
1276,749,0,35,3,0.0,3,1,1,132649.85,0,0,0,0,2012-03-14,2022-11-28,2022,11,28
1277,540,0,28,6,84121.04,1,0,1,80698.54,0,1,0,0,2011-01-14,2022-11-28,2022,11,28
1278,724,0,48,6,110463.25,2,1,1,80552.11,1,0,1,0,2010-10-13,2022-11-28,2022,11,28
1279,753,0,35,5,82453.96,2,0,0,18254.75,1,0,0,0,2014-03-14,2022-11-28,2022,11,28
1280,574,1,26,8,97460.1,1,1,1,43093.67,0,0,0,0,2018-02-14,2022-11-28,2022,11,28
1281,685,1,33,6,174912.72,1,1,1,43932.54,0,0,0,0,2014-10-06,2022-11-28,2022,11,28
1282,661,0,30,7,0.0,2,1,0,72196.57,0,0,0,0,2015-11-02,2022-11-29,2022,11,29
1283,678,1,32,4,139626.01,1,1,1,118235.52,1,0,1,0,2013-03-15,2022-11-29,2022,11,29
1284,749,0,26,6,0.0,2,0,1,34948.77,0,0,0,0,2012-01-27,2022-11-29,2022,11,29
1285,676,0,32,5,0.0,2,1,1,75465.41,0,0,0,0,2011-06-15,2022-11-29,2022,11,29
1286,769,0,31,7,148913.72,2,1,0,53817.23,1,0,0,0,2014-06-13,2022-11-29,2022,11,29
1287,682,0,38,1,116520.28,1,1,1,49833.5,1,0,1,0,2013-11-01,2022-11-30,2022,11,30
1288,732,1,33,8,0.0,1,1,0,119882.7,0,1,0,0,2017-05-10,2022-11-30,2022,11,30
1289,656,1,41,2,0.0,2,1,0,158973.77,0,0,0,0,2014-07-30,2022-12-01,2022,12,01
1290,607,1,47,4,148826.32,1,1,1,79450.61,1,0,0,0,2011-01-27,2022-12-01,2022,12,01
1291,712,0,29,8,140170.61,1,1,1,38170.04,0,0,0,0,2011-04-20,2022-12-01,2022,12,01
1292,649,0,36,2,0.0,2,0,1,75035.48,0,0,0,0,2012-05-29,2022-12-01,2022,12,01
1293,757,1,29,8,130306.49,1,1,0,77469.38,0,0,0,0,2013-09-10,2022-12-02,2022,12,02
1294,511,0,41,8,153895.65,1,1,1,39087.42,1,0,0,0,2010-02-11,2022-12-02,2022,12,02
1295,483,0,44,5,136836.49,1,1,0,192359.9,0,0,1,0,2015-03-18,2022-12-02,2022,12,02
1296,694,1,30,10,144684.03,1,1,1,31805.49,0,0,0,0,2014-05-29,2022-12-02,2022,12,02
1297,708,1,52,10,105355.81,1,1,0,123.07,0,0,1,0,2016-04-29,2022-12-02,2022,12,02
1298,691,1,34,8,133936.04,2,1,0,91359.79,0,0,0,0,2012-05-25,2022-12-02,2022,12,02
1299,746,1,49,7,0.0,2,0,1,10096.25,0,1,0,0,2017-04-11,2022-12-05,2022,12,05
1300,683,0,29,0,157829.12,1,0,0,129891.66,0,0,0,0,2017-04-17,2022-12-05,2022,12,05
1301,762,0,69,9,183744.98,1,1,1,196993.69,0,1,0,0,2012-11-21,2022-12-05,2022,12,05
1302,680,0,34,7,0.0,2,1,0,98949.85,0,1,0,0,2013-03-20,2022-12-05,2022,12,05
1303,554,0,48,7,0.0,2,1,1,63708.07,0,0,0,0,2010-10-15,2022-12-05,2022,12,05
1304,619,1,41,3,147974.16,2,1,0,170518.83,1,0,0,0,2017-04-26,2022-12-06,2022,12,06
1305,450,0,46,5,177619.71,1,1,0,54227.06,0,1,0,1,2018-04-26,2022-12-06,2022,12,06
1306,770,1,36,2,89800.14,1,1,1,105922.69,0,0,0,0,2013-12-13,2022-12-06,2022,12,06
1307,643,1,59,3,170331.37,1,1,1,32171.79,1,0,0,0,2015-10-13,2022-12-06,2022,12,06
1308,474,0,34,9,176311.36,1,1,0,160213.27,1,0,0,0,2014-09-15,2022-12-06,2022,12,06
1309,708,1,37,8,153366.13,1,1,1,26912.34,1,0,0,0,2010-10-06,2022-12-07,2022,12,07
1310,787,1,33,1,126588.81,2,0,1,62163.53,0,0,0,0,2013-02-06,2022-12-07,2022,12,07
1311,611,1,38,7,0.0,1,1,1,63202.0,0,0,0,0,2013-03-05,2022-12-07,2022,12,07
1312,690,0,40,9,77641.99,1,0,0,189051.59,0,0,1,0,2014-09-03,2022-12-08,2022,12,08
1313,758,0,61,8,125397.21,1,1,0,182184.09,1,0,1,0,2015-03-27,2022-12-08,2022,12,08
1314,627,1,44,6,0.0,1,1,1,114469.55,0,1,0,0,2015-06-10,2022-12-09,2022,12,09
1315,496,1,30,0,90963.49,1,0,1,27802.0,0,0,0,0,2017-06-28,2022-12-09,2022,12,09
1316,606,1,32,5,83161.65,1,1,1,116885.59,0,0,0,0,2014-02-20,2022-12-09,2022,12,09
1317,774,0,42,3,137781.65,1,0,0,199316.19,0,0,0,0,2014-09-29,2022-12-09,2022,12,09
1318,850,1,37,2,0.0,2,1,0,119969.99,0,1,0,0,2013-04-01,2022-12-09,2022,12,09
1319,750,1,37,3,0.0,2,1,0,16870.2,0,0,0,0,2017-11-30,2022-12-09,2022,12,09
1320,551,1,37,3,0.0,2,1,1,50578.4,0,0,0,0,2018-07-06,2022-12-12,2022,12,12
1321,771,0,56,2,0.0,1,1,1,25222.6,0,1,1,0,2017-11-21,2022-12-12,2022,12,12
1322,742,0,21,1,114292.48,1,1,0,31520.4,1,0,0,0,2012-03-05,2022-12-12,2022,12,12
1323,606,1,39,8,136000.45,2,1,0,31708.53,1,0,0,0,2012-07-03,2022-12-12,2022,12,12
1324,594,0,49,4,0.0,2,1,1,23631.55,0,0,0,0,2013-03-11,2022-12-12,2022,12,12
1325,536,1,46,1,65733.41,1,1,0,61094.53,0,0,0,0,2015-12-28,2022-12-12,2022,12,12
1326,690,0,48,2,0.0,2,1,1,3149.1,0,1,0,0,2015-09-23,2022-12-12,2022,12,12
1327,513,0,45,0,164649.52,3,1,0,49915.52,0,0,1,0,2018-03-05,2022-12-12,2022,12,12
1328,613,0,40,9,95624.36,2,1,1,60706.33,0,0,0,0,2010-03-26,2022-12-13,2022,12,13
1329,846,1,61,0,0.0,2,1,1,96202.44,0,1,0,0,2016-09-09,2022-12-13,2022,12,13
1330,640,1,48,1,111599.32,1,0,1,135995.58,1,0,0,0,2014-10-21,2022-12-13,2022,12,13
1331,431,0,44,2,138843.7,1,1,0,37688.31,1,0,1,1,2016-05-27,2022-12-13,2022,12,13
1332,688,1,41,2,112871.19,2,0,1,65520.74,1,0,0,0,2017-08-22,2022-12-13,2022,12,13
1333,580,0,35,8,0.0,2,0,1,10357.03,0,0,0,0,2013-09-13,2022-12-13,2022,12,13
1334,599,0,37,2,0.0,2,1,1,143739.29,0,1,0,0,2010-03-09,2022-12-14,2022,12,14
1335,538,0,33,5,0.0,2,1,0,126962.41,0,0,0,0,2013-05-17,2022-12-15,2022,12,15
1336,655,0,38,6,0.0,1,1,1,188639.28,0,0,0,0,2012-11-06,2022-12-15,2022,12,15
1337,583,1,39,8,102945.01,1,0,0,52861.89,1,0,0,0,2014-08-29,2022-12-15,2022,12,15
1338,550,1,35,9,129847.75,2,1,0,197325.4,1,0,0,0,2014-03-26,2022-12-15,2022,12,15
1339,580,1,76,2,130334.84,2,1,1,51672.08,1,0,0,1,2011-07-22,2022-12-15,2022,12,15
1340,607,1,34,9,132439.99,1,1,0,177747.72,0,1,0,0,2012-09-04,2022-12-15,2022,12,15
1341,850,1,30,10,153972.89,2,1,0,62811.03,0,0,0,0,2016-06-21,2022-12-15,2022,12,15
1342,707,1,34,9,162691.16,2,1,0,94912.78,1,0,0,0,2018-03-28,2022-12-15,2022,12,15
1343,415,1,46,9,134950.19,3,0,0,178587.36,0,0,1,1,2010-02-24,2022-12-15,2022,12,15
1344,843,0,38,8,134887.53,1,1,1,10804.04,0,0,0,0,2010-07-15,2022-12-15,2022,12,15
1345,556,1,38,2,115463.16,1,1,0,150679.65,0,1,0,0,2015-01-30,2022-12-15,2022,12,15
1346,840,0,36,6,0.0,2,1,0,141364.27,0,1,0,0,2016-04-29,2022-12-15,2022,12,15
1347,634,1,35,6,116269.01,1,1,0,129964.94,1,0,0,0,2018-03-08,2022-12-16,2022,12,16
1348,850,1,35,9,102050.47,1,1,1,3769.71,0,0,0,0,2017-04-19,2022-12-16,2022,12,16
1349,838,0,40,6,61671.19,1,0,1,150659.35,0,1,1,0,2010-09-14,2022-12-16,2022,12,16
1350,724,0,34,3,132352.69,1,1,0,80320.3,0,0,0,0,2015-01-16,2022-12-16,2022,12,16
1351,773,1,51,4,0.0,2,0,0,123587.83,0,1,1,0,2012-11-01,2022-12-16,2022,12,16
1352,632,1,38,1,120599.21,1,1,0,92816.86,0,1,0,0,2010-11-25,2022-12-16,2022,12,16
1353,735,1,73,9,0.0,1,1,1,114283.33,0,0,0,0,2010-01-26,2022-12-16,2022,12,16
1354,626,0,44,10,81553.93,1,1,0,20063.63,0,0,1,0,2011-10-13,2022-12-16,2022,12,16
1355,455,0,27,5,155879.09,2,0,0,70774.97,0,0,0,0,2014-09-24,2022-12-19,2022,12,19
1356,579,0,33,1,65667.79,2,0,0,164608.98,0,0,0,0,2014-11-05,2022-12-19,2022,12,19
1357,479,1,37,6,118433.94,1,0,1,160060.9,0,1,0,0,2014-09-05,2022-12-19,2022,12,19
1358,786,1,34,9,0.0,2,1,0,144517.19,0,0,0,0,2015-06-05,2022-12-19,2022,12,19
1359,600,1,43,8,133379.41,1,1,0,177378.66,1,0,1,0,2012-10-29,2022-12-19,2022,12,19
1360,479,1,24,6,107637.97,2,0,1,169505.83,1,0,0,0,2018-05-24,2022-12-20,2022,12,20
1361,584,1,32,8,40172.91,1,1,1,137439.34,1,0,0,0,2014-11-12,2022-12-20,2022,12,20
1362,721,1,41,6,135071.12,1,1,1,64477.25,0,0,0,0,2014-07-25,2022-12-20,2022,12,20
1363,522,0,41,7,0.0,2,0,1,176780.39,0,0,0,0,2013-11-18,2022-12-21,2022,12,21
1364,677,0,29,3,86616.35,1,0,0,91903.9,0,0,1,0,2015-03-12,2022-12-21,2022,12,21
1365,620,0,41,9,0.0,2,0,0,88852.47,0,0,0,0,2011-03-07,2022-12-21,2022,12,21
1366,554,1,33,3,117413.95,1,1,1,12766.74,0,0,0,0,2015-03-09,2022-12-21,2022,12,21
1367,850,1,29,6,0.0,2,1,1,10672.54,0,0,0,0,2014-06-16,2022-12-21,2022,12,21
1368,724,1,40,10,0.0,1,1,0,127847.25,0,0,1,0,2018-02-26,2022-12-21,2022,12,21
1369,763,0,31,4,0.0,2,0,0,50404.72,0,0,0,0,2014-06-10,2022-12-21,2022,12,21
1370,591,1,42,9,161651.37,2,1,1,131753.97,0,0,0,0,2017-04-06,2022-12-22,2022,12,22
1371,573,0,32,9,125321.84,2,1,1,130234.63,0,0,0,0,2018-04-24,2022-12-22,2022,12,22
1372,665,1,32,1,132178.67,1,0,0,11865.76,1,0,0,0,2017-07-18,2022-12-22,2022,12,22
1373,626,0,37,6,108269.37,1,1,0,5597.94,0,1,0,0,2015-03-25,2022-12-22,2022,12,22
1374,746,1,58,3,0.0,3,1,1,80344.96,0,0,1,0,2017-05-10,2022-12-23,2022,12,23
1375,673,0,34,1,127122.79,3,0,1,76703.1,1,0,0,0,2015-12-10,2022-12-26,2022,12,26
1376,465,1,33,5,0.0,2,0,1,78698.09,0,0,0,0,2012-07-30,2022-12-26,2022,12,26
1377,670,0,40,2,147171.2,1,0,1,69850.04,1,0,0,0,2011-07-04,2022-12-26,2022,12,26
1378,767,1,20,3,119714.25,2,0,1,150135.38,1,0,0,0,2013-03-27,2022-12-26,2022,12,26
1379,834,0,57,8,112281.6,3,1,0,140225.14,1,0,1,0,2010-01-11,2022-12-27,2022,12,27
1380,682,0,35,2,117438.92,2,1,1,16910.98,1,0,0,0,2016-03-17,2022-12-27,2022,12,27
1381,588,0,35,7,0.0,2,1,1,108739.15,0,1,0,0,2014-01-06,2022-12-27,2022,12,27
1382,824,1,45,3,129209.48,1,0,0,60151.77,0,0,0,0,2017-01-25,2022-12-27,2022,12,27
1383,782,1,34,6,147422.44,1,0,1,42143.61,0,1,0,0,2018-10-26,2022-12-27,2022,12,27
1384,772,0,35,9,0.0,1,0,1,25448.31,0,0,0,0,2011-02-03,2022-12-27,2022,12,27
1385,529,0,31,5,0.0,2,1,0,26817.23,0,0,0,0,2017-09-08,2022-12-27,2022,12,27
1386,581,1,30,1,0.0,2,1,0,199464.08,0,0,0,0,2012-10-12,2022-12-27,2022,12,27
1387,780,1,51,4,126725.25,1,1,0,195259.31,1,0,1,0,2012-09-03,2022-12-27,2022,12,27
1388,465,1,25,2,78247.31,2,1,1,10472.31,0,0,0,0,2014-08-27,2022-12-27,2022,12,27
1389,640,0,30,6,107499.7,1,1,1,187632.22,0,0,0,0,2014-05-21,2022-12-28,2022,12,28
1390,506,1,35,6,110046.93,2,1,0,26318.73,0,1,0,0,2014-11-18,2022-12-28,2022,12,28
1391,684,1,38,4,0.0,3,1,0,75609.84,0,0,0,0,2016-09-20,2022-12-28,2022,12,28
1392,636,1,49,6,113599.74,2,1,0,158887.09,1,0,1,0,2014-10-17,2022-12-28,2022,12,28
1393,594,0,21,2,87096.82,2,1,0,168186.11,1,0,0,0,2010-09-06,2022-12-28,2022,12,28
1394,629,0,45,7,129818.39,3,1,0,9217.55,1,0,1,0,2018-12-14,2022-12-28,2022,12,28
1395,683,1,47,1,0.0,2,1,0,148989.15,0,0,0,0,2015-05-26,2022-12-29,2022,12,29
1396,638,0,42,7,165679.92,1,0,0,32916.29,0,0,0,0,2014-12-02,2022-12-29,2022,12,29
1397,762,1,32,10,191775.65,1,1,0,179657.83,0,0,0,0,2014-06-27,2022-12-29,2022,12,29
1398,595,1,37,2,157084.99,1,1,0,134767.13,0,1,0,0,2010-08-18,2022-12-29,2022,12,29
1399,550,1,34,8,122359.5,1,0,0,116495.55,0,0,0,0,2010-08-12,2022-12-29,2022,12,29
1400,673,0,37,10,0.0,2,1,1,37411.35,0,0,0,0,2011-01-17,2022-12-29,2022,12,29
1401,637,1,36,2,152606.82,1,1,1,71692.8,0,0,0,0,2013-03-18,2022-12-29,2022,12,29
1402,725,0,33,7,115182.84,2,1,1,177279.41,1,0,0,0,2016-02-05,2022-12-30,2022,12,30
1403,637,1,33,2,145731.83,1,0,1,109219.43,0,0,0,0,2018-12-21,2022-12-30,2022,12,30
1404,667,1,55,9,154393.43,1,1,1,137674.96,1,0,1,0,2012-08-09,2022-12-30,2022,12,30
1405,668,1,37,10,152958.29,2,1,1,159585.61,1,0,0,0,2012-01-03,2022-12-30,2022,12,30
1406,528,0,26,10,102073.67,2,0,0,166799.93,0,0,0,0,2012-08-24,2022-12-30,2022,12,30
1407,680,1,36,3,116275.12,1,1,1,63795.8,0,0,0,0,2016-09-05,2023-01-02,2023,01,02
1408,714,1,45,0,124693.48,1,0,1,187194.15,0,1,0,0,2010-08-11,2023-01-02,2023,01,02
1409,747,1,49,6,202904.64,1,1,1,17298.72,0,0,1,0,2018-10-04,2023-01-02,2023,01,02
1410,706,1,53,7,0.0,2,0,1,117939.17,0,1,0,0,2015-03-13,2023-01-02,2023,01,02
1411,611,0,33,7,0.0,2,1,1,3729.89,0,1,0,0,2015-01-13,2023-01-02,2023,01,02
1412,738,1,35,8,127290.61,1,1,0,16081.62,0,1,0,0,2013-08-23,2023-01-03,2023,01,03
1413,596,1,41,5,0.0,2,0,1,141053.85,0,1,0,0,2018-11-22,2023-01-03,2023,01,03
1414,558,1,41,2,124227.14,1,1,1,111184.67,1,0,0,0,2012-12-27,2023-01-03,2023,01,03
1415,606,1,32,6,0.0,2,0,1,36540.63,0,0,0,0,2013-09-18,2023-01-03,2023,01,03
1416,849,0,49,9,132934.89,1,1,0,171056.65,1,0,1,0,2013-04-23,2023-01-03,2023,01,03
1417,537,1,59,9,0.0,2,0,0,103799.77,0,0,1,0,2013-05-03,2023-01-03,2023,01,03
1418,589,0,36,9,140355.56,2,1,0,136329.96,1,0,0,0,2011-11-16,2023-01-04,2023,01,04
1419,716,0,40,3,0.0,2,0,1,167636.15,0,0,0,0,2015-01-06,2023-01-04,2023,01,04
1420,769,1,39,9,0.0,1,1,1,47722.79,0,1,0,0,2010-03-04,2023-01-04,2023,01,04
1421,585,1,56,4,138227.19,2,1,1,55287.84,0,0,0,0,2010-11-24,2023-01-04,2023,01,04
1422,742,1,55,5,155196.17,1,0,1,121207.66,1,0,1,0,2017-11-17,2023-01-04,2023,01,04
1423,607,1,36,8,143421.74,1,1,0,97879.02,1,0,0,0,2017-05-01,2023-01-04,2023,01,04
1424,733,1,36,5,0.0,2,1,1,109127.54,0,0,0,0,2018-06-01,2023-01-04,2023,01,04
1425,469,1,38,9,113599.42,1,0,0,11950.29,1,0,0,0,2018-06-19,2023-01-05,2023,01,05
1426,601,0,41,1,0.0,2,0,1,160607.06,0,0,0,0,2010-09-09,2023-01-05,2023,01,05
1427,613,1,40,1,147856.82,3,0,0,107961.11,1,0,1,0,2014-05-30,2023-01-06,2023,01,06
1428,698,1,31,1,156111.24,1,0,0,134790.74,0,0,0,0,2017-03-30,2023-01-06,2023,01,06
1429,623,1,45,0,0.0,1,1,0,196533.72,0,0,1,0,2013-06-26,2023-01-06,2023,01,06
1430,684,0,24,9,79263.9,1,0,1,196574.48,0,1,0,0,2013-08-22,2023-01-06,2023,01,06
1431,522,1,25,1,111432.13,1,1,1,168683.57,1,0,0,0,2017-12-07,2023-01-09,2023,01,09
1432,564,0,53,2,45472.28,1,1,1,41055.71,0,0,1,0,2011-10-20,2023-01-09,2023,01,09
1433,660,1,41,3,0.0,2,1,1,108665.89,0,0,0,0,2010-01-19,2023-01-10,2023,01,10
1434,560,0,35,1,0.0,2,1,0,3701.63,0,0,0,0,2015-09-24,2023-01-10,2023,01,10
1435,620,0,25,1,137712.01,1,1,1,76197.05,1,0,0,0,2014-04-28,2023-01-10,2023,01,10
1436,623,1,33,8,96759.42,1,1,1,174777.98,1,0,0,0,2017-08-21,2023-01-10,2023,01,10
1437,743,1,59,5,108585.35,1,1,1,192127.22,1,0,1,0,2015-10-22,2023-01-11,2023,01,11
1438,692,1,28,5,61581.97,1,1,1,70179.91,0,0,0,0,2010-12-03,2023-01-11,2023,01,11
1439,681,1,25,5,0.0,1,0,1,90860.97,0,0,0,0,2011-01-18,2023-01-11,2023,01,11
1440,524,1,29,9,144287.6,2,1,0,32063.3,1,0,0,0,2014-10-02,2023-01-11,2023,01,11
1441,590,1,47,0,117879.32,1,1,1,8214.46,0,0,0,0,2013-03-18,2023-01-11,2023,01,11
1442,606,1,40,5,0.0,2,1,1,70899.27,0,0,0,0,2014-07-04,2023-01-11,2023,01,11
1443,540,1,48,0,148116.48,1,0,0,116973.48,0,0,0,0,2013-01-16,2023-01-11,2023,01,11
1444,687,0,39,2,0.0,3,0,0,188150.6,0,1,1,0,2017-08-23,2023-01-11,2023,01,11
1445,600,0,27,6,0.0,2,1,1,172031.22,0,1,0,0,2014-12-03,2023-01-11,2023,01,11
1446,526,1,30,8,0.0,1,1,0,36251.0,0,1,0,0,2011-05-04,2023-01-11,2023,01,11
1447,747,1,37,1,0.0,2,0,1,180551.76,0,1,0,0,2011-10-07,2023-01-11,2023,01,11
1448,529,1,46,8,0.0,1,0,0,126511.94,0,0,1,0,2017-05-18,2023-01-12,2023,01,12
1449,679,0,39,4,0.0,1,0,0,172939.3,0,0,1,0,2013-07-10,2023-01-12,2023,01,12
1450,456,0,63,1,165350.61,2,0,0,140758.07,0,0,1,1,2015-10-21,2023-01-12,2023,01,12
1451,418,0,39,2,0.0,2,0,0,9041.71,0,0,0,0,2013-10-04,2023-01-12,2023,01,12
1452,645,0,37,1,0.0,2,1,1,68987.55,0,0,0,0,2014-11-28,2023-01-13,2023,01,13
1453,694,1,33,4,124067.32,1,1,1,77906.87,1,0,0,0,2011-10-28,2023-01-13,2023,01,13
1454,850,1,49,8,0.0,1,0,0,25867.67,0,1,1,0,2017-08-15,2023-01-13,2023,01,13
1455,758,0,43,10,0.0,2,1,1,55313.44,0,1,0,0,2010-04-01,2023-01-13,2023,01,13
1456,487,1,24,7,133628.09,2,1,1,98570.01,0,0,0,0,2011-03-15,2023-01-13,2023,01,13
1457,538,0,42,1,98548.62,2,0,1,94047.75,1,0,0,0,2018-03-06,2023-01-13,2023,01,13
1458,809,1,38,3,0.0,2,1,1,80061.31,0,0,0,0,2012-05-30,2023-01-13,2023,01,13
1459,561,0,49,8,0.0,2,1,1,12513.07,0,0,0,0,2011-07-07,2023-01-13,2023,01,13
1460,629,1,28,8,108601.0,1,1,1,119647.7,1,0,0,0,2018-07-04,2023-01-13,2023,01,13
1461,526,0,43,3,0.0,2,1,0,31705.19,0,1,0,0,2018-01-17,2023-01-16,2023,01,16
1462,754,1,27,7,117578.35,2,0,1,87908.01,1,0,0,0,2011-01-10,2023-01-16,2023,01,16
1463,694,1,30,2,0.0,3,0,1,15039.41,0,0,0,0,2014-09-22,2023-01-16,2023,01,16
1464,520,0,63,5,162278.32,1,1,1,34765.33,0,1,0,1,2016-01-13,2023-01-16,2023,01,16
1465,784,1,28,2,109960.06,2,1,1,170829.87,1,0,0,0,2015-03-19,2023-01-17,2023,01,17
1466,850,1,28,2,101100.22,2,1,1,35337.31,1,0,0,0,2015-04-30,2023-01-17,2023,01,17
1467,575,1,43,3,0.0,1,1,0,83594.51,0,1,0,0,2013-12-06,2023-01-17,2023,01,17
1468,566,1,42,3,108010.78,1,1,1,157486.1,0,0,0,0,2015-01-27,2023-01-18,2023,01,18
1469,789,1,43,8,119654.44,2,0,1,148412.24,1,0,1,0,2017-03-27,2023-01-18,2023,01,18
1470,666,0,44,2,122314.5,1,0,0,68574.88,1,0,1,0,2014-03-06,2023-01-18,2023,01,18
1471,767,0,35,6,132253.22,1,1,0,115566.57,1,0,1,0,2010-05-24,2023-01-18,2023,01,18
1472,702,1,45,0,80793.58,1,1,1,27474.81,0,0,0,0,2015-08-20,2023-01-18,2023,01,18
1473,459,1,48,4,133994.52,1,1,1,19287.06,1,0,1,1,2014-12-11,2023-01-18,2023,01,18
1474,718,0,44,1,133866.22,1,0,1,139049.24,0,0,0,0,2018-09-20,2023-01-19,2023,01,19
1475,662,1,37,5,94901.09,1,1,1,48233.75,0,1,0,0,2013-04-29,2023-01-19,2023,01,19
1476,649,0,41,3,130931.83,1,1,1,144808.37,0,0,0,0,2018-04-23,2023-01-19,2023,01,19
1477,514,0,45,3,109032.23,1,0,1,155407.21,1,0,1,0,2018-08-03,2023-01-19,2023,01,19
1478,535,1,30,6,103804.97,1,1,1,125710.53,0,0,0,0,2018-08-20,2023-01-19,2023,01,19
1479,750,0,38,1,0.0,2,1,0,47764.99,0,0,0,0,2010-11-17,2023-01-19,2023,01,19
1480,696,1,34,9,150856.79,1,0,1,8236.78,0,0,0,0,2011-11-28,2023-01-19,2023,01,19
1481,635,0,37,9,146748.07,1,0,1,11407.58,1,0,0,0,2013-05-09,2023-01-19,2023,01,19
1482,617,0,46,3,106521.49,1,0,1,86587.37,0,1,0,0,2013-01-29,2023-01-20,2023,01,20
1483,650,0,27,6,0.0,2,1,0,1002.39,0,0,0,0,2012-04-10,2023-01-20,2023,01,20
1484,577,0,31,4,61211.18,1,1,1,145250.43,1,0,0,0,2015-06-05,2023-01-20,2023,01,20
1485,755,0,28,7,124540.28,1,0,1,188850.89,0,0,0,0,2012-01-02,2023-01-20,2023,01,20
1486,637,1,32,3,0.0,2,1,1,197827.06,0,0,0,0,2016-12-14,2023-01-20,2023,01,20
1487,656,1,69,6,163975.09,1,1,1,36108.5,0,1,0,1,2016-09-08,2023-01-20,2023,01,20
1488,850,1,41,8,132838.07,1,1,1,175347.28,0,1,0,0,2014-02-06,2023-01-23,2023,01,23
1489,654,1,43,9,84673.17,2,0,1,82081.35,1,0,0,0,2016-04-06,2023-01-23,2023,01,23
1490,574,1,33,3,129834.67,1,1,0,193131.42,1,0,0,0,2016-12-01,2023-01-23,2023,01,23
1491,743,0,48,5,118207.69,2,0,0,186489.14,0,1,1,0,2011-12-05,2023-01-23,2023,01,23
1492,632,0,38,6,86569.76,2,1,0,98090.91,1,0,0,0,2016-11-17,2023-01-23,2023,01,23
1493,515,1,60,9,113715.36,1,1,0,18424.24,1,0,1,1,2017-02-13,2023-01-24,2023,01,24
1494,608,1,28,4,96679.71,1,1,1,49133.45,1,0,0,0,2013-09-18,2023-01-24,2023,01,24
1495,637,0,34,9,0.0,2,0,0,26057.08,0,1,0,0,2016-04-25,2023-01-24,2023,01,24
1496,629,1,31,6,0.0,2,1,0,93881.75,0,0,0,0,2015-05-20,2023-01-24,2023,01,24
1497,665,1,25,7,90920.75,1,0,1,112256.57,0,0,0,0,2016-07-22,2023-01-24,2023,01,24
1498,469,0,48,5,0.0,1,1,0,160529.71,0,0,1,0,2015-11-09,2023-01-24,2023,01,24
1499,754,0,19,9,0.0,1,1,0,189641.11,0,1,0,0,2017-03-17,2023-01-25,2023,01,25
1500,673,1,37,2,0.0,1,1,1,13624.02,0,0,0,0,2017-12-18,2023-01-25,2023,01,25
1501,731,0,43,9,79120.27,1,0,0,548.52,1,0,1,0,2014-12-01,2023-01-25,2023,01,25
1502,668,1,42,8,187534.79,1,1,1,32900.41,0,0,1,0,2013-09-02,2023-01-25,2023,01,25
1503,677,0,26,3,102395.79,1,1,0,119368.99,1,0,0,0,2014-04-16,2023-01-25,2023,01,25
1504,595,0,41,9,150463.11,2,0,1,81548.38,1,0,0,0,2012-05-03,2023-01-26,2023,01,26
1505,498,1,35,2,121968.11,2,0,1,188343.05,1,0,0,0,2016-09-19,2023-01-26,2023,01,26
1506,748,1,34,5,84009.47,1,1,1,137001.1,0,0,0,0,2014-04-11,2023-01-26,2023,01,26
1507,606,0,53,1,109330.06,1,1,1,75860.01,0,1,0,0,2018-04-27,2023-01-26,2023,01,26
1508,739,0,30,6,0.0,1,0,0,122604.44,0,0,0,0,2014-01-15,2023-01-26,2023,01,26
1509,771,0,33,5,0.0,2,1,0,8673.43,0,1,0,0,2015-07-07,2023-01-26,2023,01,26
1510,595,1,31,4,0.0,2,1,0,189995.86,0,0,0,0,2012-09-10,2023-01-26,2023,01,26
1511,701,1,41,10,0.0,2,1,1,146257.77,0,0,0,0,2015-01-08,2023-01-27,2023,01,27
1512,572,0,36,8,68348.18,2,0,1,50400.32,0,0,0,0,2018-02-22,2023-01-27,2023,01,27
1513,523,1,30,1,83181.29,1,1,1,138176.78,0,0,0,0,2014-04-01,2023-01-27,2023,01,27
